"","age","sex","age_cat","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","c_charge_desc","is_recid","score_text"
"18055",50,"Female","Greater than 45","Caucasian",0,1,0,0,0,"DUI Level 0.15 Or Minor In Veh",0,"Low"
"18057",31,"Male","25 - 45","African-American",0,3,0,0,1,"Battery",0,"Low"
"18058",31,"Male","25 - 45","African-American",0,6,0,0,1,"arrest case no charge",0,"Medium"
"18059",33,"Male","25 - 45","African-American",0,7,0,0,4,"Exposes Culpable Negligence",1,"Medium"
"18060",33,"Male","25 - 45","African-American",0,7,0,0,4,"Exposes Culpable Negligence",1,"Medium"
"18061",23,"Male","Less than 25","African-American",0,10,0,0,3,"Operating W/O Valid License",0,"High"
"18062",23,"Male","Less than 25","African-American",0,10,0,0,3,"Operating W/O Valid License",0,"High"
"18063",29,"Female","25 - 45","African-American",0,3,0,0,2,"Resist Officer w/Violence",1,"Low"
"18064",52,"Male","Greater than 45","African-American",0,3,0,0,2,"Grand Theft in the 3rd Degree",0,"Low"
"18065",30,"Male","25 - 45","African-American",2,10,0,0,26,"Agg Fleeing and Eluding",0,"High"
"18066",30,"Male","25 - 45","African-American",2,10,0,0,26,"Agg Fleeing and Eluding",0,"High"
"18067",38,"Male","25 - 45","Other",0,2,0,0,0,"Battery",0,"Low"
"18068",56,"Male","Greater than 45","African-American",0,6,0,0,31,"Possession of Cocaine",1,"Medium"
"18069",56,"Male","Greater than 45","African-American",0,6,0,0,31,"Possession of Cocaine",1,"Medium"
"18070",56,"Male","Greater than 45","African-American",0,6,0,0,31,"Possession of Cocaine",1,"Medium"
"18071",56,"Male","Greater than 45","African-American",0,6,0,0,31,"Possession of Cocaine",1,"Medium"
"18072",56,"Male","Greater than 45","African-American",0,6,0,0,31,"Possession of Cocaine",1,"Medium"
"18073",56,"Male","Greater than 45","African-American",0,6,0,0,31,"Possession of Cocaine",1,"Medium"
"18074",56,"Male","Greater than 45","African-American",0,6,0,0,31,"Possession of Cocaine",1,"Medium"
"18075",56,"Male","Greater than 45","African-American",0,6,0,0,31,"Possession of Cocaine",1,"Medium"
"18076",61,"Male","Greater than 45","Hispanic",0,2,0,0,0,"Fel Drive License Perm Revoke",0,"Low"
"18077",49,"Female","Greater than 45","African-American",0,6,0,0,12,"arrest case no charge",0,"Medium"
"18078",49,"Female","Greater than 45","African-American",0,6,0,0,12,"arrest case no charge",0,"Medium"
"18079",26,"Male","25 - 45","African-American",0,2,0,0,0,"Burglary Conveyance Assault/Bat",0,"Low"
"18080",28,"Female","25 - 45","African-American",0,8,0,0,5,"Poss Anti-Shoplifting Device",0,"High"
"18081",43,"Male","25 - 45","African-American",0,6,0,0,5,"arrest case no charge",0,"Medium"
"18082",48,"Female","Greater than 45","Caucasian",0,5,0,0,0,"Felony Driving While Lic Suspd",0,"Medium"
"18084",29,"Male","25 - 45","African-American",0,2,0,0,2,"Possession of Cannabis",1,"Low"
"18085",22,"Male","Less than 25","African-American",0,7,0,1,1,"Grand Theft (Motor Vehicle)",1,"Medium"
"18086",22,"Male","Less than 25","African-American",0,7,0,1,1,"Grand Theft (Motor Vehicle)",1,"Medium"
"18087",22,"Male","Less than 25","African-American",0,7,0,1,1,"Grand Theft (Motor Vehicle)",1,"Medium"
"18088",22,"Male","Less than 25","African-American",0,7,0,1,1,"Grand Theft (Motor Vehicle)",1,"Medium"
"18089",74,"Male","Greater than 45","Caucasian",0,1,0,0,2,"arrest case no charge",0,"Low"
"18090",58,"Male","Greater than 45","African-American",0,1,0,0,0,"Aggravated Assault",0,"Low"
"18091",32,"Male","25 - 45","African-American",0,6,0,0,2,"Aggravated Assault w/Firearm",0,"Medium"
"18092",25,"Female","25 - 45","African-American",0,2,0,0,0,"Aggravated Assault W/Dead Weap",0,"Low"
"18093",47,"Male","Greater than 45","African-American",0,10,0,0,4,"Possession of Cocaine",1,"High"
"18094",47,"Male","Greater than 45","African-American",0,10,0,0,4,"Possession of Cocaine",1,"High"
"18095",47,"Male","Greater than 45","African-American",0,10,0,0,4,"Possession of Cocaine",1,"High"
"18096",42,"Female","25 - 45","Caucasian",0,8,0,0,4,"Battery Emergency Care Provide",1,"High"
"18097",42,"Female","25 - 45","Caucasian",0,8,0,0,4,"Battery Emergency Care Provide",1,"High"
"18098",42,"Female","25 - 45","Caucasian",0,8,0,0,4,"Battery Emergency Care Provide",1,"High"
"18099",42,"Female","25 - 45","Caucasian",0,8,0,0,4,"Battery Emergency Care Provide",1,"High"
"18100",42,"Female","25 - 45","Caucasian",0,8,0,0,4,"Battery Emergency Care Provide",1,"High"
"18101",42,"Female","25 - 45","Caucasian",0,8,0,0,4,"Battery Emergency Care Provide",1,"High"
"18102",42,"Female","25 - 45","Caucasian",0,8,0,0,4,"Battery Emergency Care Provide",1,"High"
"18103",43,"Female","25 - 45","Caucasian",0,1,0,0,0,"Driving Under The Influence",0,"Low"
"18104",30,"Male","25 - 45","Caucasian",0,1,0,0,3,"Crimin Mischief Damage $1000+",0,"Low"
"18105",30,"Male","25 - 45","Caucasian",0,1,0,0,3,"Crimin Mischief Damage $1000+",0,"Low"
"18106",28,"Female","25 - 45","African-American",0,5,0,0,6,"Unlaw LicTag/Sticker Attach",1,"Medium"
"18107",28,"Female","25 - 45","African-American",0,5,0,0,6,"Unlaw LicTag/Sticker Attach",1,"Medium"
"18108",24,"Female","Less than 25","African-American",0,4,0,0,0,"Corrupt Public Servant",0,"Low"
"18109",24,"Female","Less than 25","African-American",0,4,0,0,0,"Corrupt Public Servant",0,"Low"
"18110",26,"Male","25 - 45","Asian",0,3,0,0,2,"arrest case no charge",1,"Low"
"18111",26,"Male","25 - 45","Asian",0,3,0,0,2,"arrest case no charge",1,"Low"
"18112",26,"Male","25 - 45","Asian",0,3,0,0,2,"arrest case no charge",1,"Low"
"18113",56,"Male","Greater than 45","African-American",0,2,0,0,0,"Battery",0,"Low"
"18115",47,"Male","Greater than 45","Hispanic",0,6,0,0,3,"Driving License Suspended",1,"Medium"
"18116",47,"Male","Greater than 45","Hispanic",0,6,0,0,3,"Driving License Suspended",1,"Medium"
"18117",49,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Grand Theft in the 3rd Degree",0,"Low"
"18118",36,"Female","25 - 45","Other",0,1,0,0,1,"Battery",0,"Low"
"18119",36,"Male","25 - 45","Hispanic",1,10,0,0,20,"arrest case no charge",1,"High"
"18120",24,"Female","Less than 25","Caucasian",0,4,0,0,1,"Burglary Structure Occupied",0,"Low"
"18121",30,"Male","25 - 45","African-American",0,4,0,0,3,"Resist Officer w/Violence",1,"Low"
"18122",30,"Male","25 - 45","African-American",0,4,0,0,3,"Resist Officer w/Violence",1,"Low"
"18123",28,"Male","25 - 45","Caucasian",0,6,0,0,11,"arrest case no charge",1,"Medium"
"18124",50,"Female","Greater than 45","Hispanic",0,3,0,0,1,"Battery on a Person Over 65",1,"Low"
"18125",39,"Female","25 - 45","African-American",0,7,0,0,1,"arrest case no charge",1,"Medium"
"18126",39,"Female","25 - 45","African-American",0,7,0,0,1,"arrest case no charge",1,"Medium"
"18127",39,"Female","25 - 45","African-American",0,7,0,0,1,"arrest case no charge",1,"Medium"
"18128",49,"Male","Greater than 45","African-American",0,10,0,0,19,"Felony Petit Theft",0,"High"
"18129",26,"Female","25 - 45","African-American",0,8,0,0,4,"Felony Battery",1,"High"
"18130",56,"Male","Greater than 45","African-American",0,7,0,0,4,"Poss of Cocaine W/I/D/S 1000FT Park",0,"Medium"
"18131",28,"Male","25 - 45","African-American",1,10,2,0,8,"Battery",0,"High"
"18132",28,"Male","25 - 45","African-American",1,10,2,0,8,"Battery",0,"High"
"18133",49,"Male","Greater than 45","Caucasian",0,5,0,0,10,"Possession of Hydromorphone",0,"Medium"
"18135",58,"Male","Greater than 45","Caucasian",0,2,0,0,8,"Criminal Mischief",0,"Low"
"18136",33,"Male","25 - 45","African-American",0,4,0,0,3,"Carrying Concealed Firearm",0,"Low"
"18137",31,"Female","25 - 45","African-American",0,8,0,0,9,"Grand Theft in the 3rd Degree",1,"High"
"18138",31,"Female","25 - 45","African-American",0,8,0,0,9,"Grand Theft in the 3rd Degree",1,"High"
"18139",35,"Male","25 - 45","African-American",0,6,0,0,18,"arrest case no charge",1,"Medium"
"18140",35,"Male","25 - 45","African-American",0,6,0,0,18,"arrest case no charge",1,"Medium"
"18141",35,"Male","25 - 45","African-American",0,6,0,0,18,"arrest case no charge",1,"Medium"
"18142",25,"Male","25 - 45","Caucasian",4,8,0,0,5,"Resist/Obstruct W/O Violence",1,"High"
"18143",29,"Male","25 - 45","Hispanic",0,2,0,0,2,"arrest case no charge",0,"Low"
"18144",25,"Male","25 - 45","Caucasian",0,5,0,0,7,"Trespass Struct/Conveyance",1,"Medium"
"18145",25,"Male","25 - 45","Caucasian",0,5,0,0,7,"Trespass Struct/Conveyance",1,"Medium"
"18146",23,"Male","Less than 25","African-American",0,2,0,1,0,"Felony Battery (Dom Strang)",0,"Low"
"18147",55,"Female","Greater than 45","Caucasian",0,1,0,0,3,"Driving Under The Influence",0,"Low"
"18148",55,"Female","Greater than 45","Caucasian",0,1,0,0,3,"Driving Under The Influence",0,"Low"
"18149",34,"Female","25 - 45","Other",0,2,0,0,1,"arrest case no charge",0,"Low"
"18150",20,"Male","Less than 25","African-American",0,10,0,1,1,"Burglary Unoccupied Dwelling",1,"High"
"18151",20,"Male","Less than 25","African-American",0,10,0,1,1,"Burglary Unoccupied Dwelling",1,"High"
"18152",20,"Male","Less than 25","African-American",0,10,0,1,1,"Burglary Unoccupied Dwelling",1,"High"
"18153",20,"Male","Less than 25","African-American",0,10,0,1,1,"Burglary Unoccupied Dwelling",1,"High"
"18154",20,"Male","Less than 25","African-American",0,10,0,1,1,"Burglary Unoccupied Dwelling",1,"High"
"18155",52,"Female","Greater than 45","Caucasian",0,1,0,0,0,"Retail Theft $300 1st Offense",0,"Low"
"18156",29,"Male","25 - 45","Caucasian",0,4,0,0,0,"Possession of Cocaine",0,"Low"
"18157",55,"Male","Greater than 45","African-American",0,8,0,0,16,"Possession of Cocaine",0,"High"
"18158",55,"Male","Greater than 45","African-American",0,8,0,0,16,"Possession of Cocaine",0,"High"
"18159",55,"Male","Greater than 45","African-American",0,8,0,0,16,"Possession of Cocaine",0,"High"
"18160",55,"Male","Greater than 45","African-American",0,8,0,0,16,"Possession of Cocaine",0,"High"
"18161",30,"Female","25 - 45","Caucasian",0,5,0,0,3,"Driving While License Revoked",0,"Medium"
"18162",20,"Female","Less than 25","African-American",0,10,7,2,12,"arrest case no charge",0,"High"
"18163",20,"Female","Less than 25","African-American",0,10,7,2,12,"arrest case no charge",0,"High"
"18164",20,"Female","Less than 25","African-American",0,10,7,2,12,"arrest case no charge",0,"High"
"18165",29,"Male","25 - 45","Caucasian",0,10,0,2,14,"Grand Theft (Motor Vehicle)",1,"High"
"18166",29,"Male","25 - 45","Caucasian",0,10,0,2,14,"Grand Theft (Motor Vehicle)",1,"High"
"18167",29,"Male","25 - 45","Caucasian",0,10,0,2,14,"Grand Theft (Motor Vehicle)",1,"High"
"18168",29,"Male","25 - 45","Caucasian",0,10,0,2,14,"Grand Theft (Motor Vehicle)",1,"High"
"18169",31,"Male","25 - 45","Hispanic",0,6,0,0,1,"Driving License Suspended",0,"Medium"
"18170",39,"Male","25 - 45","Caucasian",0,4,0,0,5,"Battery",0,"Low"
"18172",21,"Male","Less than 25","African-American",0,7,0,0,0,"Poss F/Arm Delinq",1,"Medium"
"18173",46,"Male","Greater than 45","African-American",0,5,0,0,13,"arrest case no charge",1,"Medium"
"18176",35,"Male","25 - 45","Caucasian",0,9,0,0,9,"Possession Of Heroin",0,"High"
"18177",44,"Male","25 - 45","African-American",0,5,0,1,11,"arrest case no charge",1,"Medium"
"18178",30,"Male","25 - 45","Caucasian",0,3,0,0,2,"arrest case no charge",0,"Low"
"18179",35,"Male","25 - 45","African-American",0,6,0,1,12,"Battery",1,"Medium"
"18180",35,"Male","25 - 45","African-American",0,6,0,1,12,"Battery",1,"Medium"
"18181",35,"Male","25 - 45","African-American",0,6,0,1,12,"Battery",1,"Medium"
"18182",34,"Male","25 - 45","Caucasian",0,5,0,0,4,"Pos Cannabis W/Intent Sel/Del",0,"Medium"
"18183",34,"Male","25 - 45","Caucasian",0,5,0,0,4,"Pos Cannabis W/Intent Sel/Del",0,"Medium"
"18184",26,"Male","25 - 45","African-American",0,2,0,0,2,"Unlaw LicTag/Sticker Attach",0,"Low"
"18185",51,"Male","Greater than 45","Caucasian",0,1,0,0,4,"Battery",0,"Low"
"18186",50,"Female","Greater than 45","Caucasian",0,1,0,0,0,"Battery",0,"Low"
"18187",36,"Male","25 - 45","African-American",0,2,0,0,0,"DUI - Enhanced",0,"Low"
"18188",26,"Male","25 - 45","Caucasian",0,2,0,0,3,"Susp Drivers Lic 1st Offense",1,"Low"
"18189",26,"Male","25 - 45","Caucasian",0,2,0,0,3,"Susp Drivers Lic 1st Offense",1,"Low"
"18190",42,"Male","25 - 45","Caucasian",0,7,0,0,7,"Felony Petit Theft",0,"Medium"
"18191",21,"Male","Less than 25","African-American",0,6,0,0,1,"Robbery Sudd Snatch No Weapon",0,"Medium"
"18192",59,"Male","Greater than 45","African-American",0,5,0,0,5,"Alcoholic Beverage Violation-FL",0,"Medium"
"18193",59,"Male","Greater than 45","African-American",0,5,0,0,5,"Alcoholic Beverage Violation-FL",0,"Medium"
"18195",29,"Male","25 - 45","African-American",0,7,2,0,7,"Attempted Deliv Control Subst",1,"Medium"
"18196",29,"Male","25 - 45","African-American",0,7,2,0,7,"Attempted Deliv Control Subst",1,"Medium"
"18197",29,"Male","25 - 45","African-American",0,7,2,0,7,"Attempted Deliv Control Subst",1,"Medium"
"18198",28,"Male","25 - 45","Hispanic",0,3,0,0,1,"Robbery Sudd Snatch No Weapon",0,"Low"
"18199",37,"Male","25 - 45","African-American",0,3,0,0,4,"Fleeing Or Attmp Eluding A Leo",0,"Low"
"18201",41,"Male","25 - 45","Caucasian",0,1,0,0,0,"Driving Under The Influence",0,"Low"
"18202",31,"Male","25 - 45","Hispanic",1,9,0,0,7,"Susp Drivers Lic 1st Offense",1,"High"
"18203",31,"Male","25 - 45","Hispanic",1,9,0,0,7,"Susp Drivers Lic 1st Offense",1,"High"
"18204",23,"Male","Less than 25","African-American",0,6,0,0,0,"Burglary Conveyance Unoccup",1,"Medium"
"18205",23,"Male","Less than 25","African-American",0,6,0,0,0,"Burglary Conveyance Unoccup",1,"Medium"
"18206",23,"Male","Less than 25","African-American",0,6,0,0,0,"Burglary Conveyance Unoccup",1,"Medium"
"18207",23,"Male","Less than 25","African-American",0,6,0,0,0,"Burglary Conveyance Unoccup",1,"Medium"
"18208",23,"Male","Less than 25","African-American",0,6,0,0,0,"Burglary Conveyance Unoccup",1,"Medium"
"18209",19,"Male","Less than 25","Caucasian",0,8,0,0,0,"Resist Officer w/Violence",0,"High"
"18210",67,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Driving Under The Influence",0,"Low"
"18211",54,"Female","Greater than 45","Caucasian",0,1,0,0,1,"Battery",0,"Low"
"18212",30,"Male","25 - 45","Caucasian",0,9,0,0,2,"Battery",0,"High"
"18213",28,"Male","25 - 45","Caucasian",0,4,0,0,0,"Battery",1,"Low"
"18214",28,"Male","25 - 45","Caucasian",0,4,0,0,0,"Battery",1,"Low"
"18215",22,"Male","Less than 25","African-American",0,5,0,0,0,"Battery",1,"Medium"
"18216",22,"Male","Less than 25","African-American",0,5,0,0,0,"Battery",1,"Medium"
"18217",53,"Male","Greater than 45","Hispanic",0,1,0,0,0,"Driving Under The Influence",0,"Low"
"18218",35,"Female","25 - 45","Caucasian",0,6,0,0,5,"Possession of Cocaine",0,"Medium"
"18219",35,"Female","25 - 45","Caucasian",0,6,0,0,5,"Possession of Cocaine",0,"Medium"
"18220",21,"Male","Less than 25","African-American",0,8,0,0,0,"Grand Theft in the 3rd Degree",1,"High"
"18221",21,"Male","Less than 25","African-American",0,8,0,0,0,"Grand Theft in the 3rd Degree",1,"High"
"18222",21,"Male","Less than 25","African-American",0,8,0,0,0,"Grand Theft in the 3rd Degree",1,"High"
"18223",21,"Male","Less than 25","African-American",0,8,0,0,0,"Grand Theft in the 3rd Degree",1,"High"
"18224",27,"Male","25 - 45","African-American",0,5,0,2,1,"DUI Property Damage/Injury",0,"Medium"
"18225",61,"Male","Greater than 45","African-American",0,9,0,0,4,"Alcoholic Beverage Violation-FL",1,"High"
"18226",51,"Male","Greater than 45","Caucasian",0,3,0,0,7,"Tamper With Witness",0,"Low"
"18227",51,"Male","Greater than 45","Caucasian",0,3,0,0,7,"Tamper With Witness",0,"Low"
"18228",51,"Male","Greater than 45","Caucasian",0,3,0,0,7,"Tamper With Witness",0,"Low"
"18229",19,"Male","Less than 25","African-American",1,9,0,0,1,"Grand Theft in the 3rd Degree",1,"High"
"18230",19,"Male","Less than 25","African-American",1,9,0,0,1,"Grand Theft in the 3rd Degree",1,"High"
"18231",60,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Petit Theft $100- $300",1,"Low"
"18232",60,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Petit Theft $100- $300",1,"Low"
"18233",60,"Male","Greater than 45","Caucasian",0,1,0,0,0,"Petit Theft $100- $300",1,"Low"
"18234",22,"Male","Less than 25","Hispanic",0,3,0,1,0,"Battery",0,"Low"
"18235",34,"Male","25 - 45","Caucasian",0,2,0,0,1,"Unauth Poss ID Card or DL",0,"Low"
"18237",22,"Female","Less than 25","Caucasian",0,7,0,0,1,"Poss3,4 Methylenedioxymethcath",0,"Medium"
"18238",22,"Female","Less than 25","Caucasian",0,7,0,0,1,"Poss3,4 Methylenedioxymethcath",0,"Medium"
"18239",49,"Female","Greater than 45","Caucasian",0,2,0,0,3,"Grand Theft in the 3rd Degree",0,"Low"
"18240",61,"Female","Greater than 45","Caucasian",0,1,0,0,1,"DUI Level 0.15 Or Minor In Veh",0,"Low"
"18241",51,"Male","Greater than 45","African-American",0,6,0,0,7,"Driving Under The Influence",1,"Medium"
"18242",49,"Female","Greater than 45","Caucasian",0,6,0,0,2,"Grand Theft (Motor Vehicle)",0,"Medium"
"18243",56,"Male","Greater than 45","African-American",0,4,0,0,1,"Crim Use of Personal ID Info",0,"Low"
"18244",56,"Male","Greater than 45","African-American",0,4,0,0,1,"Crim Use of Personal ID Info",0,"Low"
"18245",24,"Female","Less than 25","African-American",0,6,0,0,0,"Possession of XLR11",1,"Medium"
"18246",24,"Female","Less than 25","African-American",0,6,0,0,0,"Possession of XLR11",1,"Medium"
"18247",24,"Female","Less than 25","African-American",0,6,0,0,0,"Possession of XLR11",1,"Medium"
"18248",43,"Male","25 - 45","African-American",0,1,0,0,1,"Battery",0,"Low"
"18249",36,"Female","25 - 45","Caucasian",0,6,0,0,4,"Battery",1,"Medium"
"18250",36,"Female","25 - 45","Caucasian",0,6,0,0,4,"Battery",1,"Medium"
"18251",36,"Female","25 - 45","Caucasian",0,6,0,0,4,"Battery",1,"Medium"
"18252",36,"Female","25 - 45","Caucasian",0,6,0,0,4,"Battery",1,"Medium"
"18253",42,"Male","25 - 45","Caucasian",0,4,0,0,5,"arrest case no charge",0,"Low"
"18254",36,"Male","25 - 45","African-American",0,4,0,0,9,"Driving While License Revoked",0,"Low"
"18255",57,"Male","Greater than 45","Caucasian",0,4,0,0,14,"arrest case no charge",1,"Low"
"18256",57,"Male","Greater than 45","Caucasian",0,4,0,0,14,"arrest case no charge",1,"Low"
"18257",57,"Male","Greater than 45","Caucasian",0,4,0,0,14,"arrest case no charge",1,"Low"
"18258",36,"Male","25 - 45","Caucasian",0,1,0,0,0,"Battery",0,"Low"
"18259",34,"Male","25 - 45","African-American",0,2,0,0,3,"Disorderly Conduct",1,"Low"
"18260",22,"Male","Less than 25","African-American",0,6,0,0,4,"Felony Battery (Dom Strang)",0,"Medium"
"18261",22,"Male","Less than 25","African-American",0,6,0,0,4,"Felony Battery (Dom Strang)",0,"Medium"
"18262",24,"Male","Less than 25","African-American",0,3,0,0,2,"arrest case no charge",1,"Low"
"18263",24,"Male","Less than 25","African-American",0,3,0,0,2,"arrest case no charge",1,"Low"
"18264",24,"Male","Less than 25","African-American",0,3,0,0,2,"arrest case no charge",1,"Low"
"18265",24,"Male","Less than 25","African-American",0,3,0,0,2,"arrest case no charge",1,"Low"
"18267",67,"Male","Greater than 45","Caucasian",0,2,0,0,2,"arrest case no charge",0,"Low"
"18268",32,"Male","25 - 45","Caucasian",0,2,0,0,0,"Pos Cannabis W/Intent Sel/Del",0,"Low"
"18269",23,"Male","Less than 25","African-American",0,8,0,0,2,"Robbery / No Weapon",0,"High"
"18270",32,"Male","25 - 45","African-American",0,6,0,0,3,"Possession of Cannabis",0,"Medium"
"18271",25,"Male","25 - 45","African-American",0,2,0,0,1,"Felony Batt(Great Bodily Harm)",0,"Low"
"18272",25,"Male","25 - 45","African-American",0,2,0,0,1,"Felony Batt(Great Bodily Harm)",0,"Low"
"18273",30,"Female","25 - 45","Caucasian",0,1,0,0,2,"Battery",1,"Low"
"18274",35,"Male","25 - 45","African-American",0,7,0,0,8,"Battery",1,"Medium"
"18275",35,"Male","25 - 45","African-American",0,7,0,0,8,"Battery",1,"Medium"
"18276",35,"Male","25 - 45","African-American",0,7,0,0,8,"Battery",1,"Medium"
"18277",29,"Male","25 - 45","Caucasian",0,3,0,0,3,"Lve/Scen/Acc/Veh/Prop/Damage",0,"Low"
"18278",29,"Male","25 - 45","Caucasian",0,3,0,0,3,"Lve/Scen/Acc/Veh/Prop/Damage",0,"Low"
